customer_id,customer_name,segment,country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Label
SP-20860,Sung Pak,Corporate,France,55,22,12717.23,3,4,4,344,Loyal Customers,2,Mid-Value Active
SP-20920,Susan Pistek,Consumer,Thailand,7,24,27865.7,5,4,5,545,Champions,0,High-Value Customers
SR-10425,Sharelle Roach,Home Office,Egypt,45,5,281.2,3,2,1,321,Others,1,Low-Value Occasional
SR-10740,Steven Roelle,Home Office,Iran,22,4,2126.97,4,1,2,412,New Customers,1,Low-Value Occasional
SR-20425,Sharelle Roach,Home Office,Germany,9,19,12679.52,5,3,4,534,Loyal Customers,2,Mid-Value Active
SR-20740,Steven Roelle,Home Office,United States,24,31,17177.27,4,5,5,455,Champions,0,High-Value Customers
SS-10140,Saphhira Shifley,Corporate,Iraq,30,7,3428.76,3,2,3,323,Potential Loyalists,1,Low-Value Occasional
SS-10410,Shahid Shariari,Consumer,Canada,27,9,2325.39,4,3,2,432,Potential Loyalists,1,Low-Value Occasional
SS-10515,Shirley Schmidt,Home Office,Sudan,778,2,419.73,1,1,1,111,Lost Customers,3,Inactive/Churned
SS-10590,Sonia Sunley,Consumer,Ghana,29,3,940.38,4,1,1,411,New Customers,1,Low-Value Occasional
SS-10875,Sung Shariari,Consumer,Nigeria,251,4,551.51,1,1,1,111,Lost Customers,1,Low-Value Occasional
SS-20140,Saphhira Shifley,Corporate,Portugal,72,29,20072.03,2,5,5,255,At Risk,0,High-Value Customers
SS-20410,Shahid Shariari,Consumer,France,34,26,15692.21,3,5,5,355,Loyal Customers,0,High-Value Customers
SS-20515,Shirley Schmidt,Home Office,Indonesia,1,19,7465.67,5,3,3,533,Loyal Customers,2,Mid-Value Active
SS-20590,Sonia Sunley,Consumer,Cuba,6,23,12057.24,5,4,4,544,Champions,2,Mid-Value Active
SS-20875,Sung Shariari,Consumer,Indonesia,15,18,4700.47,4,3,3,433,Loyal Customers,2,Mid-Value Active
ST-10530,Shui Tom,Consumer,Egypt,127,5,933.21,2,2,1,221,Lost Customers,1,Low-Value Occasional
ST-20530,Shui Tom,Consumer,Nicaragua,7,30,13945.05,5,5,4,554,Champions,0,High-Value Customers
SU-10665,Stephanie Ulpright,Home Office,Kenya,49,6,3279.76,3,2,3,323,Potential Loyalists,1,Low-Value Occasional
SU-20665,Stephanie Ulpright,Home Office,United States,5,21,7321.47,5,4,3,543,Loyal Customers,2,Mid-Value Active
SV-10365,Seth Vernon,Consumer,Saudi Arabia,184,5,1238.52,1,2,1,121,Lost Customers,1,Low-Value Occasional
SV-10785,Stewart Visinsky,Consumer,Cote d'Ivoire,22,5,2954.44,4,2,2,422,New Customers,1,Low-Value Occasional
SV-10815,Stuart Van,Corporate,Canada,9,9,7698.87,5,3,3,533,Loyal Customers,1,Low-Value Occasional
SV-10935,Susan Vittorini,Consumer,Indonesia,12,3,463.09,5,1,1,511,New Customers,1,Low-Value Occasional
SV-20365,Seth Vernon,Consumer,United States,88,30,22290.75,2,5,5,255,At Risk,0,High-Value Customers
SV-20785,Stewart Visinsky,Consumer,Indonesia,23,27,14211.65,4,5,5,455,Champions,2,Mid-Value Active
SV-20815,Stuart Van,Corporate,India,35,23,14511.82,3,4,5,345,Loyal Customers,2,Mid-Value Active
SV-20935,Susan Vittorini,Consumer,China,1,27,15095.19,5,5,5,555,Champions,0,High-Value Customers
SW-10245,Scot Wooten,Consumer,South Africa,23,3,1890.48,4,1,2,412,New Customers,1,Low-Value Occasional
SW-10275,Scott Williamson,Consumer,Canada,50,5,1478.64,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
SW-10350,Sean Wendt,Home Office,Iraq,101,8,1171.9,2,3,1,231,At Risk,1,Low-Value Occasional
SW-10455,Shaun Weien,Consumer,Tanzania,8,7,2175.0,5,2,2,522,New Customers,1,Low-Value Occasional
SW-10755,Steven Ward,Corporate,Cote d'Ivoire,44,6,2308.94,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
SW-20245,Scot Wooten,Consumer,Indonesia,13,26,13576.68,5,5,4,554,Champions,2,Mid-Value Active
SW-20275,Scott Williamson,Consumer,India,22,33,15549.01,4,5,5,455,Champions,0,High-Value Customers
SW-20350,Sean Wendt,Home Office,Indonesia,13,20,6877.34,5,4,3,543,Loyal Customers,2,Mid-Value Active
SW-20455,Shaun Weien,Consumer,New Zealand,8,20,5993.77,5,4,3,543,Loyal Customers,2,Mid-Value Active
SW-20755,Steven Ward,Corporate,France,16,30,23264.34,4,5,5,455,Champions,0,High-Value Customers
SZ-10035,Sam Zeldin,Home Office,Iran,957,4,1136.82,1,1,1,111,Lost Customers,3,Inactive/Churned
SZ-20035,Sam Zeldin,Home Office,China,14,35,15069.67,4,5,5,455,Champions,0,High-Value Customers
TA-11385,Tom Ashbrook,Home Office,Zambia,9,5,4787.86,5,2,3,523,New Customers,1,Low-Value Occasional
TA-21385,Tom Ashbrook,Home Office,United States,19,25,35549.66,4,4,5,445,Champions,0,High-Value Customers
TB-11055,Ted Butterfield,Consumer,Iraq,857,2,2339.48,1,1,2,112,Lost Customers,3,Inactive/Churned
TB-11175,Thomas Boland,Corporate,Tanzania,217,3,830.21,1,1,1,111,Lost Customers,1,Low-Value Occasional
TB-11190,Thomas Brumley,Home Office,Iraq,115,4,1103.91,2,1,1,211,Lost Customers,1,Low-Value Occasional
TB-11250,Tim Brockman,Consumer,Rwanda,2,12,7113.37,5,3,3,533,Loyal Customers,1,Low-Value Occasional
TB-11280,Toby Braunhardt,Consumer,Mali,157,8,1538.14,1,3,2,132,At Risk,1,Low-Value Occasional
TB-11355,Todd Boyes,Corporate,Nigeria,15,6,421.63,4,2,1,421,New Customers,1,Low-Value Occasional
TB-11400,Tom Boeckenhauer,Consumer,Guinea,112,8,3061.82,2,3,2,232,At Risk,1,Low-Value Occasional
TB-11520,Tracy Blumstein,Consumer,Namibia,81,8,3925.44,2,3,3,233,At Risk,1,Low-Value Occasional
TB-11595,Troy Blackwell,Consumer,Russia,163,4,717.15,1,1,1,111,Lost Customers,1,Low-Value Occasional
TB-11625,Trudy Brown,Consumer,Turkey,399,3,1766.84,1,1,2,112,Lost Customers,3,Inactive/Churned
TB-21055,Ted Butterfield,Consumer,France,36,28,13601.19,3,5,4,354,Loyal Customers,2,Mid-Value Active
TB-21175,Thomas Boland,Corporate,United States,40,26,16476.29,3,5,5,355,Loyal Customers,0,High-Value Customers
TB-21190,Thomas Brumley,Home Office,India,50,15,10644.35,3,3,4,334,Loyal Customers,2,Mid-Value Active
TB-21250,Tim Brockman,Consumer,Cuba,3,28,11713.8,5,5,4,554,Champions,2,Mid-Value Active
TB-21280,Toby Braunhardt,Consumer,United States,58,25,10023.61,2,4,4,244,At Risk,2,Mid-Value Active
TB-21355,Todd Boyes,Corporate,Brazil,55,20,8789.49,3,4,3,343,Loyal Customers,2,Mid-Value Active
TB-21400,Tom Boeckenhauer,Consumer,United States,26,25,21282.97,4,4,5,445,Champions,0,High-Value Customers
TB-21520,Tracy Blumstein,Consumer,United States,31,32,16632.65,3,5,5,355,Loyal Customers,0,High-Value Customers
TB-21595,Troy Blackwell,Consumer,Spain,29,24,8393.04,4,4,3,443,Loyal Customers,2,Mid-Value Active
TB-21625,Trudy Brown,Consumer,United States,31,29,13237.9,3,5,4,354,Loyal Customers,2,Mid-Value Active
TC-10980,Tamara Chand,Corporate,Azerbaijan,337,7,3180.58,1,2,3,123,Hibernating,3,Inactive/Churned
TC-11145,Theresa Coyne,Corporate,Russia,13,8,3758.32,5,3,3,533,Loyal Customers,1,Low-Value Occasional
TC-11295,Toby Carlisle,Consumer,Canada,13,3,709.77,5,1,1,511,New Customers,1,Low-Value Occasional
TC-11475,Tony Chapman,Home Office,Canada,493,7,1845.46,1,2,2,122,Lost Customers,3,Inactive/Churned
TC-11535,Tracy Collins,Home Office,Democratic Republic of the Congo,371,4,2202.13,1,1,2,112,Lost Customers,3,Inactive/Churned
TC-20980,Tamara Chand,Corporate,United States,28,26,34196.95,4,5,5,455,Champions,0,High-Value Customers
TC-21145,Theresa Coyne,Corporate,Mexico,12,25,18419.97,5,4,5,545,Champions,0,High-Value Customers
TC-21295,Toby Carlisle,Consumer,United States,28,27,19260.47,4,5,5,455,Champions,0,High-Value Customers
TC-21475,Tony Chapman,Home Office,United States,2,28,10671.77,5,5,4,554,Champions,2,Mid-Value Active
TC-21535,Tracy Collins,Home Office,Australia,1,28,8810.33,5,5,3,553,Loyal Customers,2,Mid-Value Active
TD-10995,Tamara Dahlen,Consumer,Turkey,181,3,772.72,1,1,1,111,Lost Customers,1,Low-Value Occasional
TD-20995,Tamara Dahlen,Consumer,United States,1,23,6795.6,5,4,3,543,Loyal Customers,2,Mid-Value Active
TG-11310,Toby Gnade,Consumer,Kyrgyzstan,161,3,714.4200000000001,1,1,1,111,Lost Customers,1,Low-Value Occasional
TG-11640,Trudy Glocke,Consumer,Iran,31,8,4863.41,3,3,3,333,Loyal Customers,1,Low-Value Occasional
TG-21310,Toby Gnade,Consumer,United States,15,31,12300.63,4,5,4,454,Champions,2,Mid-Value Active
TG-21640,Trudy Glocke,Consumer,Belgium,6,33,13914.67,5,5,4,554,Champions,0,High-Value Customers
TH-11100,Thea Hendricks,Consumer,Bulgaria,416,3,1679.28,1,1,2,112,Lost Customers,3,Inactive/Churned
TH-11115,Thea Hudgings,Corporate,South Africa,120,6,1870.17,2,2,2,222,Lost Customers,1,Low-Value Occasional
TH-11235,Tiffany House,Corporate,Iraq,231,10,3886.18,1,3,3,133,At Risk,1,Low-Value Occasional
TH-11550,Tracy Hopkins,Home Office,Democratic Republic of the Congo,390,4,235.83,1,1,1,111,Lost Customers,3,Inactive/Churned
TH-21100,Thea Hendricks,Consumer,France,7,26,13628.05,5,5,4,554,Champions,2,Mid-Value Active
TH-21115,Thea Hudgings,Corporate,Malaysia,44,23,13428.16,3,4,4,344,Loyal Customers,2,Mid-Value Active
TH-21235,Tiffany House,Corporate,Australia,9,25,12870.78,5,4,4,544,Champions,2,Mid-Value Active
TH-21550,Tracy Hopkins,Home Office,Thailand,6,24,12685.2,5,4,4,544,Champions,2,Mid-Value Active
TM-11010,Tamara Manning,Consumer,Tajikistan,243,3,296.24,1,1,1,111,Lost Customers,1,Low-Value Occasional
TM-11490,Tony Molinari,Consumer,Saudi Arabia,56,7,1990.64,2,2,2,222,Lost Customers,1,Low-Value Occasional
TM-21010,Tamara Manning,Consumer,Germany,65,25,14045.92,2,4,4,244,At Risk,2,Mid-Value Active
TM-21490,Tony Molinari,Consumer,Cuba,41,26,13811.29,3,5,4,354,Loyal Customers,2,Mid-Value Active
TN-11040,Tanja Norvell,Home Office,Tanzania,55,2,187.35,3,1,1,311,Others,1,Low-Value Occasional
TN-21040,Tanja Norvell,Home Office,United States,23,29,9347.11,4,5,3,453,Loyal Customers,2,Mid-Value Active
TP-11130,Theone Pippenger,Consumer,Poland,140,6,1253.13,2,2,1,221,Lost Customers,1,Low-Value Occasional
TP-11415,Tom Prescott,Consumer,Canada,642,4,1950.95,1,1,2,112,Lost Customers,3,Inactive/Churned
TP-11565,Tracy Poddar,Corporate,Romania,381,4,707.55,1,1,1,111,Lost Customers,3,Inactive/Churned
TP-21130,Theone Pippenger,Consumer,United States,3,33,22557.43,5,5,5,555,Champions,0,High-Value Customers
TP-21415,Tom Prescott,Consumer,United States,49,21,10857.59,3,4,4,344,Loyal Customers,2,Mid-Value Active
TP-21565,Tracy Poddar,Corporate,United Kingdom,15,28,12353.89,4,5,4,454,Champions,2,Mid-Value Active
TR-11325,Toby Ritter,Consumer,Tanzania,169,4,2395.7200000000003,1,1,2,112,Lost Customers,1,Low-Value Occasional
TR-21325,Toby Ritter,Consumer,Brazil,2,21,9817.84,5,4,4,544,Champions,2,Mid-Value Active
TS-11085,Thais Sissman,Consumer,Saudi Arabia,220,8,1307.91,1,3,1,131,At Risk,1,Low-Value Occasional
TS-11160,Theresa Swint,Corporate,Ghana,106,5,1018.92,2,2,1,221,Lost Customers,1,Low-Value Occasional
TS-11205,Thomas Seio,Corporate,Zambia,308,3,641.65,1,1,1,111,Lost Customers,3,Inactive/Churned
TS-11340,Toby Swindell,Consumer,Guinea-Bissau,41,5,1611.76,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
TS-11370,Todd Sumrall,Corporate,Ukraine,19,9,4571.3,4,3,3,433,Loyal Customers,1,Low-Value Occasional
TS-11430,Tom Stivers,Corporate,Montenegro,150,5,5738.61,1,2,3,123,Hibernating,1,Low-Value Occasional
TS-11505,Tony Sayre,Consumer,Algeria,288,3,2107.1800000000003,1,1,2,112,Lost Customers,3,Inactive/Churned
TS-11610,Troy Staebel,Consumer,Iran,176,5,1999.95,1,2,2,122,Lost Customers,1,Low-Value Occasional
TS-11655,Trudy Schmidt,Consumer,Senegal,203,6,452.88,1,2,1,121,Lost Customers,1,Low-Value Occasional
TS-21085,Thais Sissman,Consumer,Honduras,42,16,5314.84,3,3,3,333,Loyal Customers,2,Mid-Value Active
TS-21160,Theresa Swint,Corporate,Philippines,9,20,6660.51,5,4,3,543,Loyal Customers,2,Mid-Value Active
TS-21205,Thomas Seio,Corporate,Australia,27,30,13796.78,4,5,4,454,Champions,0,High-Value Customers
TS-21340,Toby Swindell,Consumer,New Zealand,9,26,16810.54,5,5,5,555,Champions,0,High-Value Customers
TS-21370,Todd Sumrall,Corporate,United States,37,27,23137.33,3,5,5,355,Loyal Customers,0,High-Value Customers
TS-21430,Tom Stivers,Corporate,France,20,22,9408.16,4,4,3,443,Loyal Customers,2,Mid-Value Active
TS-21505,Tony Sayre,Consumer,France,12,24,17263.74,5,4,5,545,Champions,0,High-Value Customers
TS-21610,Troy Staebel,Consumer,United States,21,29,20351.39,4,5,5,455,Champions,0,High-Value Customers
TS-21655,Trudy Schmidt,Consumer,United States,85,22,9448.72,2,4,3,243,At Risk,2,Mid-Value Active
TT-11070,Ted Trevino,Consumer,Ghana,38,1,1561.9199999999998,3,1,2,312,Potential Loyalists,1,Low-Value Occasional
TT-11220,Thomas Thornton,Consumer,Tanzania,6,7,1802.47,5,2,2,522,New Customers,1,Low-Value Occasional
TT-11265,Tim Taslimi,Corporate,Poland,95,9,5016.91,2,3,3,233,At Risk,1,Low-Value Occasional
TT-11460,Tonja Turnell,Home Office,Albania,43,6,1591.29,3,2,2,322,Potential Loyalists,1,Low-Value Occasional
TT-21070,Ted Trevino,Consumer,India,15,30,15611.98,4,5,5,455,Champions,0,High-Value Customers
TT-21220,Thomas Thornton,Consumer,Guatemala,38,22,13163.03,3,4,4,344,Loyal Customers,2,Mid-Value Active
TT-21265,Tim Taslimi,Corporate,China,2,18,4662.26,5,3,3,533,Loyal Customers,2,Mid-Value Active
TT-21460,Tonja Turnell,Home Office,United States,35,27,18261.59,3,5,5,355,Loyal Customers,0,High-Value Customers
TW-11025,Tamara Willingham,Home Office,Nigeria,20,8,317.52,4,3,1,431,Others,1,Low-Value Occasional
TW-21025,Tamara Willingham,Home Office,France,42,26,13827.89,3,5,4,354,Loyal Customers,2,Mid-Value Active
TZ-11445,Tom Zandusky,Corporate,Romania,385,6,722.34,1,2,1,121,Lost Customers,3,Inactive/Churned
TZ-11580,Tracy Zic,Consumer,Turkmenistan,49,5,403.01,3,2,1,321,Others,1,Low-Value Occasional
TZ-21445,Tom Zandusky,Corporate,China,39,25,14147.56,3,4,5,345,Loyal Customers,2,Mid-Value Active
TZ-21580,Tracy Zic,Consumer,United Kingdom,52,17,10336.43,3,3,4,334,Loyal Customers,2,Mid-Value Active
VB-11745,Victoria Brennan,Corporate,Republic of the Congo,5,4,765.39,5,1,1,511,New Customers,1,Low-Value Occasional
VB-21745,Victoria Brennan,Corporate,United States,13,20,9925.1,5,4,4,544,Champions,2,Mid-Value Active
VD-11670,Valerie Dominguez,Consumer,Turkey,1,9,1201.74,5,3,1,531,Others,1,Low-Value Occasional
VD-21670,Valerie Dominguez,Consumer,El Salvador,37,21,14647.42,3,4,5,345,Loyal Customers,2,Mid-Value Active
VF-11715,Vicky Freymann,Home Office,Democratic Republic of the Congo,95,4,588.55,2,1,1,211,Lost Customers,1,Low-Value Occasional
VF-21715,Vicky Freymann,Home Office,Brazil,14,23,11855.97,4,4,4,444,Champions,2,Mid-Value Active
VG-11790,Vivek Gonzalez,Consumer,Democratic Republic of the Congo,148,3,348.24,1,1,1,111,Lost Customers,1,Low-Value Occasional
VG-11805,Vivek Grady,Corporate,Saudi Arabia,239,3,1161.1,1,1,1,111,Lost Customers,1,Low-Value Occasional
VG-21790,Vivek Gonzalez,Consumer,Argentina,111,27,9843.41,2,5,4,254,At Risk,2,Mid-Value Active
VG-21805,Vivek Grady,Corporate,India,3,22,22465.81,5,4,5,545,Champions,0,High-Value Customers
VM-11685,Valerie Mitchum,Home Office,Ukraine,14,5,781.73,4,2,1,421,New Customers,1,Low-Value Occasional
VM-11835,Vivian Mathis,Consumer,Egypt,9,3,1250.28,5,1,1,511,New Customers,1,Low-Value Occasional
VM-21685,Valerie Mitchum,Home Office,Netherlands,55,30,13649.15,3,5,4,354,Loyal Customers,0,High-Value Customers
VM-21835,Vivian Mathis,Consumer,Germany,112,19,2541.66,2,3,2,232,At Risk,1,Low-Value Occasional
VP-11730,Victor Preis,Home Office,Turkey,29,4,381.88,4,1,1,411,New Customers,1,Low-Value Occasional
VP-11760,Victoria Pisteka,Corporate,Russia,418,2,1576.02,1,1,2,112,Lost Customers,3,Inactive/Churned
VP-21730,Victor Preis,Home Office,Australia,31,29,11537.37,3,5,4,354,Loyal Customers,2,Mid-Value Active
VP-21760,Victoria Pisteka,Corporate,Spain,76,26,16556.41,2,5,5,255,At Risk,0,High-Value Customers
VS-11820,Vivek Sundaresam,Consumer,Russia,23,6,1107.44,4,2,1,421,New Customers,1,Low-Value Occasional
VS-21820,Vivek Sundaresam,Consumer,China,139,14,10240.92,2,3,4,234,At Risk,2,Mid-Value Active
VT-11700,Valerie Takahito,Home Office,Bulgaria,31,5,1255.94,3,2,1,321,Others,1,Low-Value Occasional
VT-21700,Valerie Takahito,Home Office,New Zealand,8,25,17980.5,5,4,5,545,Champions,0,High-Value Customers
VW-11775,Victoria Wilson,Corporate,Czech Republic,8,5,1247.87,5,2,1,521,New Customers,1,Low-Value Occasional
VW-21775,Victoria Wilson,Corporate,United States,7,26,15653.62,5,5,5,555,Champions,0,High-Value Customers
WB-11850,William Brown,Consumer,Turkey,115,2,182.53,2,1,1,211,Lost Customers,1,Low-Value Occasional
WB-21850,William Brown,Consumer,United States,21,36,16635.15,4,5,5,455,Champions,0,High-Value Customers
XP-11865,Xylona Preis,Consumer,Ukraine,161,3,1007.81,1,1,1,111,Lost Customers,1,Low-Value Occasional
XP-21865,Xylona Preis,Consumer,El Salvador,44,25,11078.5,3,4,4,344,Loyal Customers,2,Mid-Value Active
YC-11895,Yoseph Carroll,Corporate,Canada,100,2,144.81,2,1,1,211,Lost Customers,1,Low-Value Occasional
YC-21895,Yoseph Carroll,Corporate,United Kingdom,5,26,19759.18,5,5,5,555,Champions,0,High-Value Customers
YS-11880,Yana Sorensen,Corporate,Saudi Arabia,5,5,1316.7,5,2,1,521,New Customers,1,Low-Value Occasional
YS-21880,Yana Sorensen,Corporate,United States,10,24,18656.26,5,4,5,545,Champions,0,High-Value Customers
ZC-21910,Zuschuss Carroll,Consumer,Germany,4,32,28268.6,5,5,5,555,Champions,0,High-Value Customers
ZD-11925,Zuschuss Donatelli,Consumer,Iraq,4,9,2942.47,5,3,2,532,Potential Loyalists,1,Low-Value Occasional
ZD-21925,Zuschuss Donatelli,Consumer,Mexico,2,20,9463.36,5,4,3,543,Loyal Customers,2,Mid-Value Active
